Type of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,Average Daily O-M-D Traffic (StL Index),Average Daily Origin Zone Traffic (StL Index),Average Daily Middle Filter Zone Traffic (StL Index),Average Daily Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),0: All Day (12am-12am),52,196608,19251,10407,694
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),1: Peak AM (7am-10am),5,38630,2986,1430,690
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),16,43124,4750,2325,655
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),0: All Day (12am-12am),53,219836,21301,11394,615
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),9,48618,3843,1863,617
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),22,49950,5424,2641,573
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),0: All Day (12am-12am),107,196608,26782,95254,670
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),1: Peak AM (7am-10am),56,38630,5443,22337,572
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),13,43124,5549,17219,774
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),0: All Day (12am-12am),147,219836,29611,107235,637
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),81,48618,6996,28807,598
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),23,49950,6294,19942,670
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),0: All Day (12am-12am),14082,196608,26782,26830,240
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),1: Peak AM (7am-10am),3182,38630,5443,5451,207
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),3029,43124,5549,5542,245
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),0: All Day (12am-12am),15930,219836,29611,29640,238
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),4127,48618,6996,7010,210
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),3446,49950,6294,6269,241
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),0: All Day (12am-12am),11,196608,26782,10407,1620
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),1: Peak AM (7am-10am),2,38630,5443,1430,1857
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),1,43124,5549,2325,N/A
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),0: All Day (12am-12am),12,219836,29611,11394,1730
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St DMF,213,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),4,48618,6996,1863,1857
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),0: All Day (12am-12am),22,196608,9758,95254,1525
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),1: Peak AM (7am-10am),4,38630,1109,22337,519
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),7,43124,2133,17219,2158
