Type of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,Average Daily O-M-D Traffic (StL Index),Average Daily Origin Zone Traffic (StL Index),Average Daily Middle Filter Zone Traffic (StL Index),Average Daily Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),0: All Day (12am-12am),56,33034,3204,22122,1078
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),1: Peak AM (7am-10am),4,3837,306,2290,N/A
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),20,7250,856,4966,795
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),0: All Day (12am-12am),39,36876,3715,23955,1030
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),11,4692,503,2554,N/A
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),12,8558,945,5724,1030
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),0: All Day (12am-12am),106,33034,23201,20177,750
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),1: Peak AM (7am-10am),9,3837,2643,2033,N/A
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),21,7250,5044,4332,564
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,1: Weekday (Tu-Th),0: All Day (12am-12am),103,36876,25437,22291,649
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),11,4692,3022,2416,N/A
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),37,8558,5790,4948,618
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),0: All Day (12am-12am),96,33034,23201,3787,581
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),1: Peak AM (7am-10am),8,3837,2643,391,420
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),18,7250,5044,960,448
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Gates before Franklin Ave,yes,81,no,1: Weekday (Tu-Th),0: All Day (12am-12am),77,36876,25437,4116,688
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Gates before Franklin Ave,yes,81,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),10,8558,5790,1175,444
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),0: All Day (12am-12am),142,33034,23201,5312,461
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),1: Peak AM (7am-10am),20,3837,2643,290,424
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),35,7250,5044,1597,497
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),0: All Day (12am-12am),228,36876,25437,6449,452
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),41,4692,3022,392,424
